"","uid","cluster","size","begin","end","category","contributor","date","id","issue","lang","series","text","heading","url","altSource","corpus","ed","seq","firstPageId","title"
"217439",6867225883827440640,723792,161,4948,6431,"Article","null","1889-01-19","trove/118288274","trove/522/1889-01-19","null","trove/522","and 'gfitfttefaiin1, ^erp' 'travelling, ,;kpiv-.gether oii'au'.EAg^h;railway.,'.They, >vore, -perfetttWarigers'to each otberi' 'Suddenly ; tho gentleman^aid :"".Madam, I willitrouble tq'ilqpic'.pjiii' of I .the; window1' fora ""few'' 2' ijiinutes <; J- ftm -going to1 make' 'sotn'o' changes ,lm<ray gearing apparel.'! VCovtaiiily.pir,'. slie ■politenpssi! rising-, and-. turning,, ne^';back from him.,.; In a short time !he .Kfiaidl ^-'Now, - madam, my change is com-. . plete and' you; may resume -y°iu' seat.' When the' lady turned she beheld her malo , compaivon transfoi-med into a dashing lady with-'a heavy veil oyer her face. ; 'Now, sir i i or'»madanie, -whicllover you lilve,' said tho lady, ' I must trouble""you,to/look out of the' . ' window', for I al^o, have ,to ^malce pome., <: changes in mV-apRarpl.^ 'C<i(rtfi.miy_niiidim,'' 1 and the gentlemen in lady'R^attire immedia-: • tely compliedj' VNojw.jsiRfypu may resume your seat."" To iiis grealp surprise, on re- 1 Burning his, the gentleman in, female .attire ' >-found his-lady feton'sfojaaefl • arfto' -,:a mam : :H6!theri'Ia!ugl/ed'and said'It ap- ; pears that wo botu anxious ""to avoid r recognitibn}.,.' ,WMtlhafr^ you[',done,.?^I have robbod a bank.,'', rAnd .1,'' said tbo whiloni •' lnidyi aa^ lio^ dSstevpusly ' .fett'ered his -oompaniori'swris'ts with, alpair,. of., handcuffs, «anj j^gtaativfl. J-!r—Scotland Yard, and in-femSle a^itrel HaVe fclfafliwed you ; now/ drawing a revolver, 'keep still.","A Very Lively Council Meeting.","http://trove.nla.gov.au/ndp/del/article/118288274","null","trove","null","1","11937544","Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901)"
"217440",3863783107838107136,723792,161,0,1348,"Article","null","1889-01-19","trove/138839061","trove/356/1889-01-19","null","trove/356","A DETECTIYE YARN. A LADlY and gentleman were travelling together on an Englishl railway. They were perfeoot strangers to: each other. Suddenly the gentleman said, ""Madam, I will trouble you to look out of the window for a few minutes; .I amni going to make some chhnges in my wearing apparel."" "" Certainly, sir,"" she replied with politeness, rising and turning her back upon him. In a short time he said, "" Now, madam, my change is completed, anld you may resume your seat."" When tIhe lady turned she beheld her male companion transformed into a dashing- lady, with a heavy veil over her face. ""Now, sir, or madamn, whichever you like,"" said the ldy, "" I must trouble you to look out of thie window, for I also have some changes to make in my apparel."" ""Cer tainly, madam,"" and tile gentleman in lady's attire immediately complied. ""Now, sir, you may resumsryour sent."" T'o his great surprise, on resuming hIis seat, the gentleman in female attire found his lady companion transformed into a man. Ho thlen laughed and said, ""It appears that we are both anxious to avoid recognition. What have you done? I have robbed a bank."" "" And 1,"" said tile whilon lady, as he dexberously fettered his companion's wrist with a pair of handouffs, ""am Detective J-, of Scotland Yard, and in female apparel have ihadowed you; now,"" drawing a revolver, ""keep still","A DETECTIVE YARN.","http://trove.nla.gov.au/ndp/del/article/138839061","null","trove","null","10","15204384","Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954) "
"217441",2736815484128205312,723792,161,5122,6440,"Article","null","1889-01-29","trove/79705135","trove/265/1889-01-29","null","trove/265","in heaven/ A lady and gentleman were travelling togothor on an English railway. They were perfect strangers to each other. Suddenly the gentleman raid: ' Madam, I will double you to look out of the window for a few minutes ; I am going to make tome changes iu my wonting apparel.' ' Certainly, dr,' she njpliod with politeness, rising and torning her back from him. In a short time lie said : ' Now, madam,my obange is completed and you may Mntnc your seat.' When the lady turned she beheld her male companion transformed into a dashing lady with anoavy veil over her face. ' Now, BIT or madam, whichever you liko,' said the lady,'t must trouble you to look out of tile window, for I alsohavcpomo changes to make In myapparcl. ' Certainly, madam,' and the gentleman in lady's attire immediately compiiod. ' Now sir, you may resurao your seat.' To his groat surjirifc, on resuming his seat, the gentleman in female attire found his lady companion transformed into a man. He then kughod and said: ' It appears that we are both anxious to avoid recognition. What have youdouof I have robbod a bank.' 'Andl,' said the whilom lady, as he doxtoroualy fettered hiii companion's wrist with n pair of handcuffs, 'am DeteotiroJ--,of Scotland Yard, and in female apparel have elmdowed you ; now,' drawing a revolver,' keep still.","Sweet-Pea.","http://trove.nla.gov.au/ndp/del/article/79705135","null","trove","null","5","7611955","The Western Champion (Blackall/Barcaldine, Qld. : 1879 - 1891)"
"217442",429399241722594624,723792,161,4187,5560,"Article","null","1889-02-09","trove/19811355","trove/42/1889-02-09","null","trove/42","help?"" A Double Suiu'iuse.—A lady and gentleman were travelling together on an .English railway. They were perfect strangers to eaoh other. Suddenly the gentleman said: "" Madam, I will trouble to look out of tho window for a few minutes. I am going to make soma changes in my wearing apparel."" "" Certainly, sir,"" she replied with politeness, rising and turning her bick upon him. In a short time he said: ""Now, madam, my change is complete, and you may resunio your ecat."" When the lady turned .she beheld her malo companion transformed into a dashing lady, with a heavy veil over her face. ""Now, sir, or madam, whichever you like,"" said the lady, "" I must trouble you to look out of the window, for I also have some changes to make iv ray apparel."" "" Certainly, madam;"" and the gentleman in lady's attire immediately complied. ""Now, sir, you may resume your seat."" To his great surprise, on resuming his seat, the gentleman in female attire fouud his lady companion transformed into a man. Ho thon laughed and said: ""It appears that wo are both anxious to avoid recognition. What have you done ? I havo robbed a bank!"" "" And I,"" said the whilom lady, as he dexterously fettered hia companion's wrists with a pair of handcuffs, *' I am Detective J of Scotland Yard, and in femalo apparel have Bhadowedyou; now,"" drawing a revolver, "" keep Btill I""— St. Louis Globe-Democrat","The Stuff that Bream are Made of.","http://trove.nla.gov.au/ndp/del/article/19811355","null","trove","null","261","2271939","The Queenslander (Brisbane, Qld. : 1866 - 1939)"
"217443",4086787027066875904,723792,161,4247,5664,"Article","null","1889-02-09","trove/62109214","trove/65/1889-02-09","null","trove/65","World. A DOUBLE SUBPEISE.-A lady and gentleman were travelling together on an English railway. They were perfect strangers to each other. Sud-denly the gentleman said : "" Madam, I will trouble you to look ont of the window for a few minutes. I am going to make some changes in my wearing apparel."" "" Certainly, sir."" she replied, with polite-ness, rising and turning her back upon him. In a Bhort time he said :. ""Now, madam, my change is complete, and you may resume your seat."" When the lady turned she beheld her male companion transformed into a dashing lady, with a heavy veil over her face. "" Now, sir or madam, which-ever you like,"" said the lady, "" I must trouble you to look ont of the window, for I also have some changes to make in my apparel."" ""Certainly, madam,"" and the gentleman in lady's attire imme-diately complied. ""Now, sir, you may resume your seat."" To his great surprise, on resuming his seat, the gentleman in lady s attire found his lady companion transformed into a man. He then laughed and said 1 "" It appears that we are both anxious to avoid recognition. What have yon done ? I have robbed a bank 1"" "" And I,"" said the whilom lady, as he dexterously fettered his companion's wrists with a pair of handcuffs, "" I am Detective J-;- of Scotland Yard, and in female apparel have shadowed yon ; now,"" draw-ing a revolver, "" keep still.' -St.Louu Qlolc 2te»w crat. One of the roles most needful","A Strange Power over Horses.","http://trove.nla.gov.au/ndp/del/article/62109214","null","trove","null","3","5355991","Clarence and Richmond Examiner and New England Advertiser (Grafton, NSW : 1859 - 1889)"
"217444",2133476255714056960,723792,161,4249,5666,"Article","null","1889-02-09","trove/62127972","trove/65/1889-02-09","null","trove/65","World. A DOUBLE SUBPBISK.-A lady and gentleman were travelling together on an English railway. They were perfect strangers to each other. Sud-denly the gentleman said : "" Madam, I will trouble you to look out of the window for a few minutes. I am going to make some changes in my wearing apparel."" "" Certainly, sir."" she replied, with polite-ness, rising and turning her back upon him. In a short time he said : "" Now, madam, my change is complete, and you may resume your seat."" When the lady turned she beheld her male companion transformed into a dashing lady, with a heavy veil over her face. "" Now, sir or madam, which-ever you like,"" said the lady, "" I must trouble you to look out of the window, for I also have some changes to make in my apparel."" ""Certainly, madam,"" and the gentleman in lady's attire imme-diately complied. ""Now, sir, you may resume your seat."" To his great snrprise, on resuming his seat, the gentleman in lady's attire found his lady companion transformed into a man. He then laughed and said 1 "" It appears that we are both anxious to avoid recognition. What have you done Î I have robbed a bank 1"" "" And I,"" said the whilom lady, as he dexterously fettered his companion's wrists with a pair of handcuffs, "" I am Detective J-- of Scotland Yard, and in female apparel have shadowed you ; now,"" draw-ing a revolver, "" keep still.' - St. Lams Globe Demo-crat. One of the rules most needful","A Strange Power over Horses.","http://trove.nla.gov.au/ndp/del/article/62127972","null","trove","null","3","6142520","Clarence and Richmond Examiner and New England Advertiser (Grafton, NSW : 1859 - 1889)"
"217445",-7896731177751961600,723792,161,203,1666,"Article","null","1889-02-16","aps/136514157","aps/24371/1889-02-16","eng","aps/24371","three on either side' facing each other It frequently happens that lady and ni are the only of io coach during and as mere are none of tho conveniences peculiar to American cars traveler have to make the best of
                 things like they do sometimes in au Aniericau sleeping car Apropos this story is related as having occurred recently In England lady aud were traveling together on railway Tuey wero perfect strangers to each other Suddenly tho geni said Madam will trouble you to look out of the window for few minutes 1 am going to make some changes iu my wearing appareL Certainly sir she replied with politeness rising and turning her back upon him in short timo he said Now madam my change id comp' aud you may resume your seat When the lady turned she beheld her male companion transformed into woman with heavy veil over her face Now sir whichever you like said the lady must you to look out of the window fur 1 also have some changes to in my apparel Certainly madam and the gentleman in lady s attire immediately complied Naw sir you may your seat To his great surprise on resuming his seat the gentleman in
                 attire round hii lady companion transform Into man lie then laughed and said appears wo aro both anxious to recognition Wli have you done 1 w' bank And said the wh iu lady as ho dexterously hia  s wr sta with pair of handcuff Detective of Scotland Yard bi female apparel have shadowed you ii- keep still","An English Railroad Drama","http://search.proquest.com/docview/136514157/fulltext/","null","aps","null","null","null","Michigan Farmer (1843-1908)"
"217446",-5083906033506179072,723792,161,0,1356,"Article","null","1889-02-20","trove/88583464","trove/346/1889-02-20","null","trove/346","A DOUBLESUBPRISE. Q A lady and gentleman were travelling together on an English railway. They were perfect strangers to each other. Suddenly the gentleman said-'? Madam, I will trouble you to look out of the window for a few minutes. I am going to make some changes in my wearing apparel."" ""Certainly, sir/' she replied, with politeness, rising and turning her hack upon him. In a short time he said-""Now, madam, my change is complete ami you may resume your seat. When the lady turned she beheld her male companion transformed into a dashing lady, with a heavy veil over her face. ""Now, sir or madam, whichever you like,"" said the lady, "" I must trouble you to look out of the window, for I also have some changes to make in my apparel."" ""Certainty, madam,"" and the gentleman in lady's attire immediately complied. "" Now, sir, you may resume your seat."" To his grei>t surprise, on resuming his seat, the gentleman in female attire found hi3 lady companion transformed into a man. He then laughed and said-"" It appears we are both anxious to avoid recognition. What have you done ? I have robbed a bank 1"" ""And I,"" said the whilom lady, as he destrously fettered his companion's wrists with a pair of handcuffs,"" "" I am Detective J of Scotland Yard, and in female apparel have shadowed you; now,"" drawing a revolver, ""keep still!""-St. Loins Globe. Democrat","A DOUBLESURPRISE.","http://trove.nla.gov.au/ndp/del/article/88583464","null","trove","null","2","9081492","Bendigo Advertiser (Vic. : 1855 - 1918)"
"217447",-7244114718905547776,723792,161,73173,84310,"null","null","1889-02-28","sn84024779/1889-02-28/ed-1/seq-7","sn84024779/1889-02-28/ed-1","null","sn84024779","three on either side,
facing each other. It frequently hap­
pens that a lady and gentleman are
the only occupants of the coach dur­
ing along journey, and as there are
none of the conveniences peculiar to
American cars, travellers have to
make the best of thingB as they d°
sometimes in an American sleeping­
car. Apropos this story is related
as having occurred recently in En­
gland. A lady and gentleman were
travelling together on a railway.
They were perfect strangers to each
other. Suddenly the gentleman said:
""Madam I will trouble you to
look out of the window for a few
minutes, I am going to make some
changes in my wearing apparel.""
""Certainly, sir,"" she replied, with

oliteness, rising and turning her
upon him.
In a short time he said: ""Now,
madam, my change isjcompleted, and
you may resume your seat.""

When the lady turned she beheld
her male companion transformed in­
to a woman with a heavy veil over
her face.
""Now, sir, or madam, whichever
you like,"" said the lady, ""I must
trouble you to look out of the win­
dow, for I also have some changes
to make in my apparel.
""Certainly, madam,"" and the gen­
tleman in lady's attire immediately
complied.
""Aow, sir, you may resume your
seat.""

To his great surprise, on resuming
hist*eat, the gentleman in female at­
tire found his lady companion trans­
formed into a man. He then laughed
and said: ""It appears that we are
both anxious to avoid recognition.
What have you done? I have rob­
bed a bank.""
""And I,"" said the whilom lady, as
he dexterously fettered his compan­
ion's wrists with a pair of handcuffs,
""am Detective of Scotland
Yard, and in female apparel have
shadowed you. Now,"" drawing a re­
volver, ""keep still.""—From the Syd­","null","http://chroniclingamerica.loc.gov/lccn/sn84024779/1889-02-28/ed-1/seq-7/print/image_600x600_from_2294%2C453_to_3161%2C3353/","null","ca","1","7","null","The Wahpeton times. (Wahpeton, Richland County, Dakota [N.D.]) 1879-1919"
"217448",-902756833287918336,723792,161,2328,3636,"Article","null","1889-06-25","trove/97337130","trove/372/1889-06-25","null","trove/372","many of the rising generation. — Hospital. A lady and gentleman were travelling together and. were perfect strangers to each other. Suddenly the gentleman said : 'Madam, I will trouble you to look out of the window for a few minutes ; I am going to make some changes in my wearing apparel.' 'Certainly, sir!' -she replied, with politeness, rising and turning her back upon him. In a short time he said, 'Now, madam, my change is completed, fititfi vnn mnv vaanmA v/ini* oonf. ' Whan thejady turned, she beheld her male companion transformed into a dashing lady, with a heavy, veil over her face. 'Now, sir or madam, whichever you like,' said the lady, ' I must trouble you to look out of the window, for I also have some changes to make in my apparel. 'Certainly, madam !' and the gentleman in lady's attire immediately complied. 'Now, eir, you may resume your seat.' To his great surprise, on resuming his seat, the gentleman in female attire found his ladycompanion transformed into a man. He then laughed, and said, ' it appears that we are both anxious to avoid recognition. What have you done ? I have robbed a bank.' ' And I,' said the whilom lady, as he dexterously fettered his companion's wrists with a pair of handcuffs, 'am Detective J., of Scotland Yard. Now' — drawing a revolver—' keep still 1'","RELIGIOUS INTOXICATION.","http://trove.nla.gov.au/ndp/del/article/97337130","null","trove","null","4","9625127","Northern Argus (Clare, SA : 1869 - 1954)"
"217449",1668280916725707008,723792,161,0,1347,"Article","null","1889-07-20","trove/148588319","trove/734/1889-07-20","null","trove/734","SURPRISING EACH OTHER. A lady and gentleman were travelling together 1 on a;i English railway They were perfect s|trangers to each other. Suddenly the gentleman said— f Madam, I will trouble you to look out of the window for a few minutes ; I am going to make some changes in my apparel.' ' Certainly, sir,' she replied, with politeness, rising and turning her back upon him. fu a short time he said— 4 Now, madam, my change is completed, and you may resume your seat.' When the lady turned she beheld her male companion transformed into a dashing lady, with a heavy veil over her face. 4 Now, sir, or madam, whichever yoji may like,'said the lady, 4 I must trouble you to look out of the window, for f also have some changes to make in my apparel.' 4 Certainly, madam, and the gentleman in lady's attire immediately complied.  ■ Now, sir, you may resume your seat.' To his great surprise, on resuming his seat, tlie gentleman in male attire found his lady companion transformed into a man. He then laughed and said— 4 It appears th^t we are both anxious to avoid recognition. What have you done ? J have robbed a bank-' 4 And: I,' said the whilom lady, as he dexterously fettered his companion's wrists with a pair of handcuffs. 4 am Detective J- , of Scotland Yard, and in female apparel have shadowed you. Now,' drawing a revolver, 4 keep still","SURPRISING EACH OTHER.","http://trove.nla.gov.au/ndp/del/article/148588319","null","trove","null","6","18172494","Eastern Districts Chronicle (York, WA : 1877 - 1927)"
"217450",6709171065432686592,723792,161,2,1344,"Article","null","1889-12-06","trove/164856614","trove/826/1889-12-06","null","trove/826","TRANSFORMATION SCENE. A lady and gentleman were travelling together on a railway. They were perfect strangers to each other. Suddenly the gentleman said : "" Madam, I will trouble you to look out of the window for a few minutes; I am going to make some changes in my wearing apparel."" ""Certainly, sir,"" she replied, with politeness, rising and turning her back upon him. In a short time he said: ""Now madam, my change is completed, and you may resume your seat."" When the lady turned she beheld her male companion transformed into a woman with a heavy veil over her face. ""Now, sir, or madam, whichever you like,"" said the lady, ""I must trouble you to look out the window, for I also have some changes to make in my apparel."" "" Certainly, madam ;"" and the gentleman in lady's attire immediately complied. "" Now, sir, you may resume your Beat."" To his great surprise, on resuming his seat, the gentleman in female attire found his lady companion transformed into a man. He then laughed and said: "" It appears that we are both anxious to avoid recognition. What have you done ? I have robbed a bank."" "" And I,"" said the whilom lady, as he dextrously fettered his companion's wrists with a pair of handcuffs, "" am Detective J , of Scotland Yard, and in female apparel have shadowed you. ""Now,"" drawing a revolver, ""keep still."" Gur Fawkes—Another","A TRANSFORMATION SCENE.","http://trove.nla.gov.au/ndp/del/article/164856614","null","trove","null","10","19426970","Southern Cross (Adelaide, SA : 1889 - 1954)"
"217451",-520389222008642304,723792,161,50503,60991,"News","null","1892-01-16","WO1_HPTE_1892_01_16-0012-051","WO1_HPTE_1892_01_16","null","HPTE","MUTUAL SURPRISE. sai
A lady and gentleman were travelling together bleo
on an Euglish railway. They were perfect neo
strangers to each other. Suddenly the gentle. leas
man said tle
"" Madam, I will trouble you to look out of the onl:
wiedow for a few minutes; I ens going to make dot
eome changes in cy wvearing apparel."" the
Vy? `bCertaiily, air ',"" she repliedt, with politeness, he
rising, aud turning her back. stat
In a short time he said: "" Now, madam, my afte
:anuge is comooleted, and you may resume your clor
seat."" add
> When the lady turned she beheld her male we
l e companion transforune4 into a dashing lady, wtih Car
a a a heavy voil over her face. nes
to *t ""Now, tin, or madam whichever you like,"" tha
eed said the lady, ""I must trouble you to look out of gao
am rhe gindow, for I also have some ebangos to make Chr
Of in my apparel."" Lor
the ""C ertainly madam,"" ' nd the gentleman in
ing laiy's attire inmmediately complied.
ere I 'Now, sir, you may resunse your seat,"" said
ve s
the lady C
r tY| 'Ito his great surprise, on resuming bis seat, the carr
i ge entleman in female attire found his lady oomr of (
or punion trausformed into a muan. He then laughed pert
a
i and said : say:
to t
""it appears that vwo are both anxious to avoid pra
is
reenguiitlon. I have robbed a bank. What have ""i
Oil1) dondee I""""'
tle e
"" I,"" iitl Lhe Mitiloin lady, as he dexterously i
the fettered tile compasiolo's warists, ""I am Detective pra
:or Jt---, of Scutiani Yard, aud in female apoaril eve
Iq/ q
have sladolved you. how ""--drawving a revolver L
Ir-"" Leep Brilh. You","Our Weekly Competition.","null","null","gale-uk","null","null","null","Hampshire/Portsmouth Telegraph"
"217452",-4174982131283457536,723792,161,47262,56406,"null","null","1892-04-28","sn84026897/1892-04-28/ed-1/seq-4","sn84026897/1892-04-28/ed-1","null","sn84026897","Baton.
A Specimen Detective Stqry.
A.lady and a gentleman were
;rayeJ?ling together on an English |;
?ailway.. They were perfect strang­
es to each other. Suddenly the
5entleman. said : ""Madam, I will
^bribie you to lookout of the
vindow for a f?w minutes ; l am
joing^to make some changes in
ny wearing apparel. ""Certainly)
?ir "".shei^pfied> with politeness,
ijsjfjg ??d ^rn?njg her back upon
lim. 'Ina: abort time he said :
;'No.w, madam, my change is
som pie ted, and you may resume
7<mf: '.Beat.i,v\iyheri' the lady
urned she beheld her male
companion transformed into a
lashing, lady with a heavy veil
>ver her face. ""Now, sir, or
nadam, which ever you like,"" said
foe lady, '""I niust trouble 'you to
ook out of the window, for I also
lave some changes to make in my
tpnaxe!."" ""Certainly, madam and
foe gentleman in ladies' attire
mmediatety complied. ""Now,
dr, yo,u may resume your seat.
Per h is great surprise, on resum­
ing his seat, the gentleman 'in
emale ?attire found his lady
companion transformed into a
nan* He then laughed and said :
'It appears that we are both anx­
OU.8 to avoid recognition. What
lave you done? I have robbed a
lank. ""And I,"" said the whilom
ady, as he dexterously fettered
lis companion's waists with a

pair of^audcujffs, ""am Detectiv
p-T--,-/of Scotland TTard, and ii
female apparel have shadower
yon^noWjj"" drawing, a revolve]
""keep Bt^3^o?t?h Tid","null","http://chroniclingamerica.loc.gov/lccn/sn84026897/1892-04-28/ed-1/seq-4/print/image_600x600_from_1023%2C264_to_2759%2C10079/","null","ca","1","4","null","Edgefield Advertiser"
"217453",1650006443630177024,723792,161,16679,18022,"Article","null","1893-01-07","trove/167581378","trove/819/1893-01-07","null","trove/819","Rosenthal.""  A lady and gentleman were travelling together on an English railway. They were perfect strangers to each other. Suddenly, the gentleman said, "" Madam, I will trouble you to look out of the window for a few minutes ; I am going to make some changes in my wearing apparel."" ""Certainly, sir!"" she replied, with politeness, rising, and turning her back upon him. In a short time he said, "" Now, madam, my change is completed, and you may resume your seat."" When the lady turned, she beheld her male companion transformed into a dashing lady, with a heavy veil over her face. Now, sir or madam, whichever you like,"" said the lady, "" I must trouble you to look out of the window, for I also have some changes to make in my apparel."" Certainly, madam!""— and the gentleman in lady's attire immediately complied. ""Now, sir, you may resume your seat."" To his great surprise, on resuming his seat, the gentleman in female attire found his lady-companion transformed into a man. He then laughed and said, It appears that we are both anxious to avoid recognition. What have you done ? I have robbed a bank."" "" And I,"" said the whilom lady, as he dexterously fettered his companion's wrists with a pair of handcuffs, "" am Detective J., of Scotland Yard, and, in female apparel, have shadowed you. Now,""—drawing a revolver—""keep still."" An Ibish","MRS. CUTHBERT.","http://trove.nla.gov.au/ndp/del/article/167581378","null","trove","null","1","18675081","Southern Times (Bunbury, WA : 1888 - 1916)"
"217454",-6506225584272552960,723792,161,16,1440,"Article","null","1893-04-05","trove/144498410","trove/247/1893-04-05","null","trove/247","OF THE WINDOW. There is a story told of a lady and gentleman travelling together .on one.of.our, railways. Tbey were strangers to each,., other. {Suddenly tbe gentleman said \ . , t .. ' Mndam, I will trouble you to jLpokjontnr ?of the -window for a few - miuutej^'i mip^ -v going to make some changes in my wearing^?. apparel.' . 7. .( -u Certainly, sir,' she said with. great,.' politeness, rising and turning her haok . upon him. s In a short time be said, 41 Now, cqadam, my change is complete, and yon. may resume your seat.*' ., Wben the lady turned she beheld har ... male companion transformed into.a, dashing. / lady, with a heavy veil over her lae£ ' Now, siror.madam, Whichever you are,' : said the lady, ' I must trouble you to look out of the window, for I also have floinfe changes to make iu my apparel.^ ' Certainly,' madam, and the gentleman in lady's attire immediately complied, 'Now, sir, you may resume 'your- teat,' To his great surprise, on resuming his seat, the gentleman in female attire found his companion transformed into a bun. He laughed and sail : 'It appears that we are both very anxious to escape. What have you done f ' 1 have robbed a bat)k.' ' And I,' said the whilom -lady,' as he dexterously fettered his oompanfon's^ wrists, with a pair of handeuffs, ' t am Deteodvfi Jn of Scotland Yard, and in female attire have shadowed you for two daysr-inow,' drawing a revolver, ''keep stillJ'","PLEASE LOOK OUT OF THE WINDOW.","http://trove.nla.gov.au/ndp/del/article/144498410","null","trove","null","2","17007856","The Prahran Telegraph (Vic. : 1889 - 1930)"
"217455",-256966439634975520,723792,161,320257,330154,"null","null","1895-09-10","sn83045462/1895-09-10/ed-1/seq-8","sn83045462/1895-09-10/ed-1","null","sn83045462","the Jyt'sert de Kater.
An amusing anecdote of a lady and gen­
tleman who were travehng together runs
as follows: They were strangers to each
other. All at once the gentleman said:
""Madam, may I ask you to look out of
the window? I should like to make some
change In my toilet.""
""Certainly, sir,"" she readily replied, at the
same time getting up and turning her back
upon him.
A-few moments afterward he said:
""Now, madam, I have finished, and you
can sit down again.""
When the lady looked round she saw her
nale companion transformed into an ele­
gant lady, wearing a thick veil.
""And now, sir or madam, whatever you
are,"" said the lady, ""I would also request
you to put your face out of the window, as
I, too, wish to make some alteration in
my attire.""
""Certainly, madam,"" and the man in wo­
man's clothes turned at once the other way.
""Now you can resume your seat.""
To his great astonishment the man in
woman's garb, on sitting down again, saw
his traveling companion transformed into
a n an. He burst out laughing and said:
""It appears that we are both trying to
run away. What have you done? I have
been robbing a bank.""
""And I,"" said the quondam lady, as he
fitted the ""darbies"" round his fellow-pas­
senger's wrists, ""am Detective J- from
Amsterdam, and have been on your track
for the last couple of days; and now"" (pre­
senting a revolver) ""keep still.""
An Old Lady's Predicament.
From the","null","http://chroniclingamerica.loc.gov/lccn/sn83045462/1895-09-10/ed-1/seq-8/print/image_600x600_from_5538%2C2894_to_6463%2C4475/","null","ca","1","8","null","Evening Star"
"217456",-6515489994748469248,723792,161,119499,129296,"null","null","1895-10-04","sn97065075/1895-10-04/ed-1/seq-2","sn97065075/1895-10-04/ed-1","null","sn97065075","a Detective and a
Fugitive from Justice.
An amusing anecdote of a lady and
gentleman who were traveling to
gether runs as loiiows; lhey were
strangers to each other. ' All at once
the gentleman said:
""Madam, may 1 ask you to look out
of the window? I should like to make
some change in iny toilet""'
""Certainly, sir,"" she readily replied,
at the same time getting up and turn
ing' her back upon him.
A few moments afterward he said:
""Now madam, I have finished, and
you can sit down again.""
When the lady looked round she saw
her male companion transformed into
an elegant lady, wearing a thick veil.
""And - now, sir, or madam, whatever
you are,"" said the lady, ""I would
also request you to put your face out
of the window, s I, too, wish to make
some alterations in my attire.""
""Certainly, madam, said the man in
woman's clothes, turning at once the
other way. - .
""Now you can -esume your seat""
' To his great astonishment, the man
in woman's garb, on ' sitting . down
again, . saw his traveling companion
transformed into a man. He burst out
laughing and said:
""It appears that we are both trying
to run away. What have you done? I
have been robbing a bank.""
""And I,"" said the quondam lady, as
he fitted the ""dabbles"" round hisfellow-passenger's
wrists, ""am Detective
J , irom Amsterdam, andVhave been
on your track for the last couple of
days, and now (presenting a revolver)
keep till""-Jybaert de Kater.

COLORS","null","http://chroniclingamerica.loc.gov/lccn/sn97065075/1895-10-04/ed-1/seq-2/print/image_600x600_from_2308%2C7601_to_3177%2C9825/","null","ca","1","2","null","Lawrence democrat. (Lawrenceburg, Tenn.) 1884-1925"
"217457",-5607968864972047360,723792,161,102,9008,"News","null","1895-10-06","5AJQ-1895-OCT06-012-020","5AJQ-1895-OCT06","null","85033183","Mutual Conlideences.





Jybert de Kater: An amusing anec­
dote of a lady and gentleman who were
traveling together runs as follows: They
were strangers to each other. All at once
the gentleman said:
""Madam, may I ask you to look out of
the window? I should like to make some
change in my toilet.""
""Certainly, sir,"" she readily replied, at
the sam4 time getting up and turning her
back upon him.
A few moments afterward he said:
""Now, madam, I have finished, and you
can sit down again.""
When the lady looked round she saw her
male companion transformed into an ele­
gant lady, wearing a thick veil.
""And now, sir, or madam, whatever you
are,"" said the lady, ""I would also request
you to put your face out of the window, as
I, too, wish to make some alteration in my
attire.""
""Certainly, madam,"" and the man in
woman's clothes turned at once the other
way.
""Now you can resume your seat.""
To his great astonishment the man in
woman's garb, on sitting down again, saw
his traveling companion transformed into
a man. He burst out laughing and said:
""It appears that we are both trying to
run away. What have you done? I have
been robbing a bank.""
""And I,"" said the quondam lady, as he
fitted the ""darbies"" round his fellow-pas­
senger's wrists, ""am Detective J­ from
Amsterdam, and have been on your track
for the last couple of days; and now (pre­
senting a revolver) keep still","Mutual Confidences","null","null","gale-us","null","null","null","85033183"
"217458",-5665880914927027200,723792,161,102,9008,"News","null","1895-10-06","5KUM-1895-OCT06-012-020","5KUM-1895-OCT06","null","85033183","Mutual Conlideences.





Jybert de Kater: An amusing anec­
dote of a lady and gentleman who were
traveling together runs as follows: They
were strangers to each other. All at once
the gentleman said:
""Madam, may I ask you to look out of
the window? I should like to make some
change in my toilet.""
""Certainly, sir,"" she readily replied, at
the sam4 time getting up and turning her
back upon him.
A few moments afterward he said:
""Now, madam, I have finished, and you
can sit down again.""
When the lady looked round she saw her
male companion transformed into an ele­
gant lady, wearing a thick veil.
""And now, sir, or madam, whatever you
are,"" said the lady, ""I would also request
you to put your face out of the window, as
I, too, wish to make some alteration in my
attire.""
""Certainly, madam,"" and the man in
woman's clothes turned at once the other
way.
""Now you can resume your seat.""
To his great astonishment the man in
woman's garb, on sitting down again, saw
his traveling companion transformed into
a man. He burst out laughing and said:
""It appears that we are both trying to
run away. What have you done? I have
been robbing a bank.""
""And I,"" said the quondam lady, as he
fitted the ""darbies"" round his fellow-pas­
senger's wrists, ""am Detective J­ from
Amsterdam, and have been on your track
for the last couple of days; and now (pre­
senting a revolver) keep still","Mutual Confidences","null","null","gale-us","null","null","null","85033183"
